#      t_n         x_n         xteo        err    
       34.065       9.59138       9.59139        1.25393e-05
       34.07       9.54072       9.54073        1.24569e-05
       34.075       9.48998       9.48999        1.23744e-05
       34.08       9.43915       9.43916        1.22918e-05
       34.085       9.38824       9.38825        1.2209e-05
       34.09       9.33724       9.33725        1.21261e-05
       34.095       9.28616       9.28617        1.20431e-05
       34.1       9.23499       9.235        1.196e-05
       34.105       9.18374       9.18375        1.18767e-05
       34.11       9.13241       9.13242        1.17934e-05
       34.115       9.08099       9.08101        1.17099e-05
       34.12       9.0295       9.02951        1.16263e-05
       34.125       8.97792       8.97793        1.15426e-05
       34.13       8.92626       8.92628        1.14587e-05
       34.135       8.87453       8.87454        1.13748e-05
       34.14       8.82271       8.82272        1.12907e-05
       34.145       8.77081       8.77082        1.12066e-05
       34.15       8.71884       8.71885        1.11223e-05
       34.155       8.66678       8.66679        1.10379e-05
       34.16       8.61465       8.61466        1.09534e-05
       34.165       8.56244       8.56246        1.08688e-05
       34.17       8.51016       8.51017        1.0784e-05
       34.175       8.4578       8.45781        1.06992e-05
       34.18       8.40536       8.40538        1.06143e-05
       34.185       8.35285       8.35286        1.05292e-05
       34.19       8.30027       8.30028        1.04441e-05
       34.195       8.24761       8.24762        1.03588e-05
       34.2       8.19488       8.19489        1.02735e-05
       34.205       8.14207       8.14208        1.0188e-05
       34.21       8.0892       8.08921        1.01024e-05
       34.215       8.03625       8.03626        1.00168e-05
       34.22       7.98323       7.98324        9.931e-06
       34.225       7.93014       7.93015        9.84514e-06
       34.23       7.87698       7.87699        9.75918e-06
       34.235       7.82374       7.82375        9.67312e-06
       34.24       7.77044       7.77045        9.58696e-06
       34.245       7.71708       7.71709        9.50071e-06
       34.25       7.66364       7.66365        9.41436e-06
       34.255       7.61014       7.61015        9.32792e-06
       34.26       7.55657       7.55657        9.24139e-06
       34.265       7.50293       7.50294        9.15476e-06
       34.27       7.44923       7.44923        9.06804e-06
       34.275       7.39546       7.39547        8.98123e-06
       34.28       7.34162       7.34163        8.89433e-06
       34.285       7.28773       7.28773        8.80735e-06
       34.29       7.23376       7.23377        8.72027e-06
       34.295       7.17974       7.17975        8.63311e-06
       34.3       7.12565       7.12566        8.54586e-06
       34.305       7.0715       7.07151        8.45852e-06
       34.31       7.01729       7.0173        8.37111e-06
       34.315       6.96302       6.96303        8.2836e-06
       34.32       6.90869       6.9087        8.19602e-06
       34.325       6.8543       6.85431        8.10835e-06
       34.33       6.79985       6.79985        8.0206e-06
       34.335       6.74533       6.74534        7.93277e-06
       34.34       6.69077       6.69077        7.84486e-06
       34.345       6.63614       6.63615        7.75688e-06
       34.35       6.58146       6.58146        7.66881e-06
       34.355       6.52672       6.52672        7.58067e-06
       34.36       6.47192       6.47193        7.49246e-06
       34.365       6.41707       6.41707        7.40416e-06
       34.37       6.36216       6.36217        7.3158e-06
       34.375       6.3072       6.3072        7.22736e-06
       34.38       6.25218       6.25219        7.13885e-06
       34.385       6.19711       6.19712        7.05027e-06
       34.39       6.14199       6.142        6.96161e-06
       34.395       6.08682       6.08682        6.87289e-06
       34.4       6.03159       6.0316        6.7841e-06
       34.405       5.97631       5.97632        6.69524e-06
       34.41       5.92099       5.92099        6.60632e-06
       34.415       5.86561       5.86562        6.51732e-06
       34.42       5.81018       5.81019        6.42827e-06
       34.425       5.75471       5.75471        6.33915e-06
       34.43       5.69918       5.69919        6.24996e-06
       34.435       5.64361       5.64361        6.16071e-06
       34.44       5.58799       5.58799        6.0714e-06
       34.445       5.53232       5.53233        5.98204e-06
       34.45       5.47661       5.47662        5.89261e-06
       34.455       5.42085       5.42086        5.80312e-06
       34.46       5.36505       5.36505        5.71357e-06
       34.465       5.3092       5.30921        5.62397e-06
       34.47       5.25331       5.25331        5.53431e-06
       34.475       5.19737       5.19738        5.44459e-06
       34.48       5.1414       5.1414        5.35482e-06
       34.485       5.08538       5.08538        5.265e-06
       34.49       5.02931       5.02932        5.17513e-06
       34.495       4.97321       4.97322        5.0852e-06
       34.5       4.91707       4.91707        4.99522e-06
       34.505       4.86088       4.86089        4.90519e-06
       34.51       4.80466       4.80466        4.81512e-06
       34.515       4.7484       4.7484        4.72499e-06
       34.52       4.6921       4.6921        4.63482e-06
       34.525       4.63576       4.63576        4.5446e-06
       34.53       4.57938       4.57939        4.45434e-06
       34.535       4.52297       4.52298        4.36403e-06
       34.54       4.46652       4.46653        4.27367e-06
       34.545       4.41004       4.41004        4.18328e-06
       34.55       4.35352       4.35352        4.09284e-06
       34.555       4.29697       4.29697        4.00236e-06
       34.56       4.24038       4.24038        3.91185e-06
       34.565       4.18376       4.18376        3.82129e-06
       34.57       4.12711       4.12711        3.73069e-06
       34.575       4.07042       4.07043        3.64006e-06
       34.58       4.01371       4.01371        3.54939e-06
       34.585       3.95696       3.95696        3.45869e-06
       34.59       3.90018       3.90018        3.36795e-06
       34.595       3.84337       3.84338        3.27718e-06
       34.6       3.78654       3.78654        3.18637e-06
       34.605       3.72967       3.72967        3.09554e-06
       34.61       3.67278       3.67278        3.00467e-06
       34.615       3.61585       3.61586        2.91377e-06
       34.62       3.55891       3.55891        2.82284e-06
       34.625       3.50193       3.50193        2.73189e-06
       34.63       3.44493       3.44493        2.6409e-06
       34.635       3.3879       3.38791        2.54989e-06
       34.64       3.33085       3.33086        2.45886e-06
       34.645       3.27378       3.27378        2.3678e-06
       34.65       3.21668       3.21668        2.27672e-06
       34.655       3.15956       3.15956        2.18561e-06
       34.66       3.10241       3.10241        2.09448e-06
       34.665       3.04525       3.04525        2.00334e-06
       34.67       2.98806       2.98806        1.91217e-06
       34.675       2.93085       2.93085        1.82098e-06
       34.68       2.87362       2.87362        1.72977e-06
